,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
69,0 days 02:40:13.012000,VER,1,0 days 00:01:22.234000,70.0,3.0,,,0 days 00:00:29.633000,0 days 00:00:29.233000,0 days 00:00:23.368000,0 days 02:39:20.411000,0 days 02:39:49.644000,0 days 02:40:13.012000,,245.0,248.0,290.0,False,MEDIUM,22.0,False,Red Bull Racing,0 days 02:38:50.778000,2023-07-23 14:39:52.806,1,1.0,False,,False,True
70,0 days 01:03:34.286000,NOR,4,0 days 00:01:29.901000,1.0,1.0,,,,0 days 00:00:31.302000,0 days 00:00:23.736000,,0 days 01:03:10.573000,0 days 01:03:34.370000,273.0,237.0,245.0,252.0,False,MEDIUM,1.0,True,McLaren,0 days 01:02:04.106000,2023-07-23 13:03:06.134,2,3.0,False,,False,False
71,0 days 01:05:00.106000,NOR,4,0 days 00:01:25.820000,2.0,1.0,,,0 days 00:00:30.556000,0 days 00:00:31.161000,0 days 00:00:24.103000,0 days 01:04:04.842000,0 days 01:04:36.003000,0 days 01:05:00.106000,276.0,233.0,244.0,289.0,True,MEDIUM,2.0,True,McLaren,0 days 01:03:34.286000,2023-07-23 13:04:36.314,1,3.0,False,,False,True
72,0 days 01:06:25.311000,NOR,4,0 days 00:01:25.205000,3.0,1.0,,,0 days 00:00:30.710000,0 days 00:00:30.705000,0 days 00:00:23.790000,0 days 01:05:30.816000,0 days 01:06:01.521000,0 days 01:06:25.311000,275.0,238.0,244.0,290.0,True,MEDIUM,3.0,True,McLaren,0 days 01:05:00.106000,2023-07-23 13:06:02.134,1,3.0,False,,False,True
73,0 days 01:07:50.105000,NOR,4,0 days 00:01:24.794000,4.0,1.0,,,0 days 00:00:30.587000,0 days 00:00:30.496000,0 days 00:00:23.711000,0 days 01:06:55.898000,0 days 01:07:26.394000,0 days 01:07:50.105000,,236.0,244.0,289.0,True,MEDIUM,4.0,True,McLaren,0 days 01:06:25.311000,2023-07-23 13:07:27.339,1,3.0,False,,False,True
74,0 days 01:09:14.998000,NOR,4,0 days 00:01:24.893000,5.0,1.0,,,0 days 00:00:30.564000,0 days 00:00:30.421000,0 days 00:00:23.908000,0 days 01:08:20.669000,0 days 01:08:51.090000,0 days 01:09:14.998000,277.0,234.0,243.0,288.0,False,MEDIUM,5.0,True,McLaren,0 days 01:07:50.105000,2023-07-23 13:08:52.133,1,3.0,False,,False,True
75,0 days 01:10:39.824000,NOR,4,0 days 00:01:24.826000,6.0,1.0,,,0 days 00:00:30.567000,0 days 00:00:30.285000,0 days 00:00:23.974000,0 days 01:09:45.565000,0 days 01:10:15.850000,0 days 01:10:39.824000,278.0,234.0,244.0,286.0,False,MEDIUM,6.0,True,McLaren,0 days 01:09:14.998000,2023-07-23 13:10:17.026,1,3.0,False,,False,True
76,0 days 01:12:04.962000,NOR,4,0 days 00:01:25.138000,7.0,1.0,,,0 days 00:00:30.623000,0 days 00:00:30.602000,0 days 00:00:23.913000,0 days 01:11:10.447000,0 days 01:11:41.049000,0 days 01:12:04.962000,,236.0,244.0,288.0,False,MEDIUM,7.0,True,McLaren,0 days 01:10:39.824000,2023-07-23 13:11:41.852,1,3.0,False,,False,True
77,0 days 01:13:29.967000,NOR,4,0 days 00:01:25.005000,8.0,1.0,,,0 days 00:00:30.764000,0 days 00:00:30.277000,0 days 00:00:23.964000,0 days 01:12:35.726000,0 days 01:13:06.003000,0 days 01:13:29.967000,279.0,236.0,242.0,289.0,False,MEDIUM,8.0,True,McLaren,0 days 01:12:04.962000,2023-07-23 13:13:06.990,1,3.0,False,,False,True
78,0 days 01:14:55.166000,NOR,4,0 days 00:01:25.199000,9.0,1.0,,,0 days 00:00:30.745000,0 days 00:00:30.574000,0 days 00:00:23.880000,0 days 01:14:00.712000,0 days 01:14:31.286000,0 days 01:14:55.166000,276.0,236.0,242.0,288.0,False,MEDIUM,9.0,True,McLaren,0 days 01:13:29.967000,2023-07-23 13:14:31.995,1,3.0,False,,False,True
79,0 days 01:16:20.124000,NOR,4,0 days 00:01:24.958000,10.0,1.0,,,0 days 00:00:30.701000,0 days 00:00:30.358000,0 days 00:00:23.899000,0 days 01:15:25.867000,0 days 01:15:56.225000,0 days 01:16:20.124000,277.0,237.0,244.0,287.0,False,MEDIUM,10.0,True,McLaren,0 days 01:14:55.166000,2023-07-23 13:15:57.194,1,3.0,False,,False,True
80,0 days 01:17:44.999000,NOR,4,0 days 00:01:24.875000,11.0,1.0,,,0 days 00:00:30.560000,0 days 00:00:30.415000,0 days 00:00:23.900000,0 days 01:16:50.684000,0 days 01:17:21.099000,0 days 01:17:44.999000,279.0,235.0,243.0,286.0,False,MEDIUM,11.0,True,McLaren,0 days 01:16:20.124000,2023-07-23 13:17:22.152,1,3.0,False,,False,True
81,0 days 01:19:10,NOR,4,0 days 00:01:25.001000,12.0,1.0,,,0 days 00:00:30.631000,0 days 00:00:30.430000,0 days 00:00:23.940000,0 days 01:18:15.630000,0 days 01:18:46.060000,0 days 01:19:10,280.0,236.0,243.0,287.0,False,MEDIUM,12.0,True,McLaren,0 days 01:17:44.999000,2023-07-23 13:18:47.027,1,3.0,False,,False,True
82,0 days 01:20:35.091000,NOR,4,0 days 00:01:25.091000,13.0,1.0,,,0 days 00:00:30.533000,0 days 00:00:30.396000,0 days 00:00:24.162000,0 days 01:19:40.533000,0 days 01:20:10.929000,0 days 01:20:35.091000,279.0,236.0,243.0,,False,MEDIUM,13.0,True,McLaren,0 days 01:19:10,2023-07-23 13:20:12.028,1,3.0,False,,False,True
83,0 days 01:22:00.099000,NOR,4,0 days 00:01:25.008000,14.0,1.0,,,0 days 00:00:30.592000,0 days 00:00:30.441000,0 days 00:00:23.975000,0 days 01:21:05.683000,0 days 01:21:36.124000,0 days 01:22:00.099000,278.0,237.0,245.0,288.0,False,MEDIUM,14.0,True,McLaren,0 days 01:20:35.091000,2023-07-23 13:21:37.119,1,3.0,False,,False,True
84,0 days 01:23:24.968000,NOR,4,0 days 00:01:24.869000,15.0,1.0,,,0 days 00:00:30.541000,0 days 00:00:30.374000,0 days 00:00:23.954000,0 days 01:22:30.640000,0 days 01:23:01.014000,0 days 01:23:24.968000,279.0,237.0,245.0,,False,MEDIUM,15.0,True,McLaren,0 days 01:22:00.099000,2023-07-23 13:23:02.127,1,3.0,False,,False,True
85,0 days 01:24:49.983000,NOR,4,0 days 00:01:25.015000,16.0,1.0,,,0 days 00:00:30.667000,0 days 00:00:30.431000,0 days 00:00:23.917000,0 days 01:23:55.635000,0 days 01:24:26.066000,0 days 01:24:49.983000,,238.0,245.0,289.0,False,MEDIUM,16.0,True,McLaren,0 days 01:23:24.968000,2023-07-23 13:24:26.996,1,3.0,False,,False,True
86,0 days 01:26:17.098000,NOR,4,0 days 00:01:27.115000,17.0,1.0,,0 days 01:26:15.314000,0 days 00:00:30.558000,0 days 00:00:30.273000,0 days 00:00:26.284000,0 days 01:25:20.541000,0 days 01:25:50.814000,0 days 01:26:17.098000,280.0,238.0,,287.0,False,MEDIUM,17.0,True,McLaren,0 days 01:24:49.983000,2023-07-23 13:25:52.011,1,3.0,False,,False,False
87,0 days 01:27:57.626000,NOR,4,0 days 00:01:40.528000,18.0,2.0,0 days 01:26:36.861000,,0 days 00:00:47.894000,0 days 00:00:29.492000,0 days 00:00:23.142000,0 days 01:27:04.992000,0 days 01:27:34.484000,0 days 01:27:57.626000,273.0,239.0,245.0,,False,HARD,1.0,True,McLaren,0 days 01:26:17.098000,2023-07-23 13:27:19.126,1,5.0,False,,False,False
88,0 days 01:29:21.169000,NOR,4,0 days 00:01:23.543000,19.0,2.0,,,0 days 00:00:30.002000,0 days 00:00:29.881000,0 days 00:00:23.660000,0 days 01:28:27.628000,0 days 01:28:57.509000,0 days 01:29:21.169000,,238.0,243.0,288.0,True,HARD,2.0,True,McLaren,0 days 01:27:57.626000,2023-07-23 13:28:59.654,1,4.0,False,,False,True
89,0 days 01:30:45.110000,NOR,4,0 days 00:01:23.941000,20.0,2.0,,,0 days 00:00:30.352000,0 days 00:00:29.906000,0 days 00:00:23.683000,0 days 01:29:51.521000,0 days 01:30:21.427000,0 days 01:30:45.110000,277.0,239.0,244.0,287.0,False,HARD,3.0,True,McLaren,0 days 01:29:21.169000,2023-07-23 13:30:23.197,1,3.0,False,,False,True
90,0 days 01:32:08.609000,NOR,4,0 days 00:01:23.499000,21.0,2.0,,,0 days 00:00:30.296000,0 days 00:00:29.839000,0 days 00:00:23.364000,0 days 01:31:15.406000,0 days 01:31:45.245000,0 days 01:32:08.609000,,237.0,245.0,,True,HARD,4.0,True,McLaren,0 days 01:30:45.110000,2023-07-23 13:31:47.138,1,3.0,False,,False,True
91,0 days 01:33:32.490000,NOR,4,0 days 00:01:23.881000,22.0,2.0,,,0 days 00:00:30.326000,0 days 00:00:30.049000,0 days 00:00:23.506000,0 days 01:32:38.935000,0 days 01:33:08.984000,0 days 01:33:32.490000,278.0,238.0,245.0,,False,HARD,5.0,True,McLaren,0 days 01:32:08.609000,2023-07-23 13:33:10.637,1,3.0,False,,False,True
92,0 days 01:34:56.197000,NOR,4,0 days 00:01:23.707000,23.0,2.0,,,0 days 00:00:30.267000,0 days 00:00:29.925000,0 days 00:00:23.515000,0 days 01:34:02.757000,0 days 01:34:32.682000,0 days 01:34:56.197000,279.0,238.0,244.0,288.0,False,HARD,6.0,True,McLaren,0 days 01:33:32.490000,2023-07-23 13:34:34.518,1,3.0,False,,False,True
93,0 days 01:36:20.044000,NOR,4,0 days 00:01:23.847000,24.0,2.0,,,0 days 00:00:30.390000,0 days 00:00:29.876000,0 days 00:00:23.581000,0 days 01:35:26.587000,0 days 01:35:56.463000,0 days 01:36:20.044000,280.0,241.0,246.0,289.0,False,HARD,7.0,True,McLaren,0 days 01:34:56.197000,2023-07-23 13:35:58.225,1,2.0,False,,False,True
94,0 days 01:37:43.561000,NOR,4,0 days 00:01:23.517000,25.0,2.0,,,0 days 00:00:30.241000,0 days 00:00:29.781000,0 days 00:00:23.495000,0 days 01:36:50.285000,0 days 01:37:20.066000,0 days 01:37:43.561000,279.0,241.0,245.0,,False,HARD,8.0,True,McLaren,0 days 01:36:20.044000,2023-07-23 13:37:22.072,1,2.0,False,,False,True
95,0 days 01:39:07.293000,NOR,4,0 days 00:01:23.732000,26.0,2.0,,,0 days 00:00:30.369000,0 days 00:00:29.821000,0 days 00:00:23.542000,0 days 01:38:13.930000,0 days 01:38:43.751000,0 days 01:39:07.293000,281.0,242.0,244.0,288.0,False,HARD,9.0,True,McLaren,0 days 01:37:43.561000,2023-07-23 13:38:45.589,1,2.0,False,,False,True
96,0 days 01:40:31.357000,NOR,4,0 days 00:01:24.064000,27.0,2.0,,,0 days 00:00:30.413000,0 days 00:00:29.963000,0 days 00:00:23.688000,0 days 01:39:37.706000,0 days 01:40:07.669000,0 days 01:40:31.357000,,242.0,246.0,,False,HARD,10.0,True,McLaren,0 days 01:39:07.293000,2023-07-23 13:40:09.321,1,2.0,False,,False,True
97,0 days 01:41:55.810000,NOR,4,0 days 00:01:24.453000,28.0,2.0,,,0 days 00:00:30.533000,0 days 00:00:30.161000,0 days 00:00:23.759000,0 days 01:41:01.890000,0 days 01:41:32.051000,0 days 01:41:55.810000,279.0,240.0,245.0,289.0,False,HARD,11.0,True,McLaren,0 days 01:40:31.357000,2023-07-23 13:41:33.385,1,2.0,False,,False,True
98,0 days 01:43:19.946000,NOR,4,0 days 00:01:24.136000,29.0,2.0,,,0 days 00:00:30.447000,0 days 00:00:29.972000,0 days 00:00:23.717000,0 days 01:42:26.257000,0 days 01:42:56.229000,0 days 01:43:19.946000,281.0,242.0,245.0,290.0,False,HARD,12.0,True,McLaren,0 days 01:41:55.810000,2023-07-23 13:42:57.838,1,2.0,False,,False,True
99,0 days 01:44:43.989000,NOR,4,0 days 00:01:24.043000,30.0,2.0,,,0 days 00:00:30.374000,0 days 00:00:29.875000,0 days 00:00:23.794000,0 days 01:43:50.320000,0 days 01:44:20.195000,0 days 01:44:43.989000,278.0,241.0,245.0,291.0,False,HARD,13.0,True,McLaren,0 days 01:43:19.946000,2023-07-23 13:44:21.974,1,2.0,False,,False,True
100,0 days 01:46:08.278000,NOR,4,0 days 00:01:24.289000,31.0,2.0,,,0 days 00:00:30.519000,0 days 00:00:30.053000,0 days 00:00:23.717000,0 days 01:45:14.508000,0 days 01:45:44.561000,0 days 01:46:08.278000,281.0,242.0,245.0,289.0,False,HARD,14.0,True,McLaren,0 days 01:44:43.989000,2023-07-23 13:45:46.017,1,2.0,True,TRACK LIMITS AT TURN 4 LAP 31 ,False,True
101,0 days 01:47:32.409000,NOR,4,0 days 00:01:24.131000,32.0,2.0,,,0 days 00:00:30.490000,0 days 00:00:29.978000,0 days 00:00:23.663000,0 days 01:46:38.768000,0 days 01:47:08.746000,0 days 01:47:32.409000,282.0,242.0,245.0,,False,HARD,15.0,True,McLaren,0 days 01:46:08.278000,2023-07-23 13:47:10.306,1,2.0,False,,False,True
102,0 days 01:48:56.706000,NOR,4,0 days 00:01:24.297000,33.0,2.0,,,0 days 00:00:30.439000,0 days 00:00:30.120000,0 days 00:00:23.738000,0 days 01:48:02.848000,0 days 01:48:32.968000,0 days 01:48:56.706000,281.0,241.0,245.0,288.0,False,HARD,16.0,True,McLaren,0 days 01:47:32.409000,2023-07-23 13:48:34.437,1,2.0,False,,False,True
103,0 days 01:50:20.930000,NOR,4,0 days 00:01:24.224000,34.0,2.0,,,0 days 00:00:30.456000,0 days 00:00:29.963000,0 days 00:00:23.805000,0 days 01:49:27.162000,0 days 01:49:57.125000,0 days 01:50:20.930000,,242.0,245.0,,False,HARD,17.0,True,McLaren,0 days 01:48:56.706000,2023-07-23 13:49:58.734,1,2.0,False,,False,True
104,0 days 01:51:45.064000,NOR,4,0 days 00:01:24.134000,35.0,2.0,,,0 days 00:00:30.429000,0 days 00:00:29.963000,0 days 00:00:23.742000,0 days 01:50:51.359000,0 days 01:51:21.322000,0 days 01:51:45.064000,,243.0,246.0,290.0,False,HARD,18.0,True,McLaren,0 days 01:50:20.930000,2023-07-23 13:51:22.958,1,2.0,False,,False,True
105,0 days 01:53:09.600000,NOR,4,0 days 00:01:24.536000,36.0,2.0,,,0 days 00:00:30.473000,0 days 00:00:30.175000,0 days 00:00:23.888000,0 days 01:52:15.537000,0 days 01:52:45.712000,0 days 01:53:09.600000,284.0,242.0,245.0,,False,HARD,19.0,True,McLaren,0 days 01:51:45.064000,2023-07-23 13:52:47.092,1,2.0,False,,False,True
106,0 days 01:54:34.019000,NOR,4,0 days 00:01:24.419000,37.0,2.0,,,0 days 00:00:30.486000,0 days 00:00:30.122000,0 days 00:00:23.811000,0 days 01:53:40.086000,0 days 01:54:10.208000,0 days 01:54:34.019000,281.0,242.0,245.0,291.0,False,HARD,20.0,True,McLaren,0 days 01:53:09.600000,2023-07-23 13:54:11.628,1,2.0,False,,False,True
107,0 days 01:55:58.626000,NOR,4,0 days 00:01:24.607000,38.0,2.0,,,0 days 00:00:30.452000,0 days 00:00:30.188000,0 days 00:00:23.967000,0 days 01:55:04.471000,0 days 01:55:34.659000,0 days 01:55:58.626000,,242.0,246.0,,False,HARD,21.0,True,McLaren,0 days 01:54:34.019000,2023-07-23 13:55:36.047,1,2.0,False,,False,True
108,0 days 01:57:23.399000,NOR,4,0 days 00:01:24.773000,39.0,2.0,,,0 days 00:00:30.631000,0 days 00:00:30.231000,0 days 00:00:23.911000,0 days 01:56:29.257000,0 days 01:56:59.488000,0 days 01:57:23.399000,,243.0,246.0,292.0,False,HARD,22.0,True,McLaren,0 days 01:55:58.626000,2023-07-23 13:57:00.654,1,2.0,False,,False,True
109,0 days 01:58:48.196000,NOR,4,0 days 00:01:24.797000,40.0,2.0,,,0 days 00:00:30.732000,0 days 00:00:30.082000,0 days 00:00:23.983000,0 days 01:57:54.131000,0 days 01:58:24.213000,0 days 01:58:48.196000,282.0,240.0,245.0,290.0,False,HARD,23.0,True,McLaren,0 days 01:57:23.399000,2023-07-23 13:58:25.427,1,2.0,False,,False,True
110,0 days 02:00:12.663000,NOR,4,0 days 00:01:24.467000,41.0,2.0,,,0 days 00:00:30.661000,0 days 00:00:30.013000,0 days 00:00:23.793000,0 days 01:59:18.857000,0 days 01:59:48.870000,0 days 02:00:12.663000,279.0,243.0,247.0,292.0,False,HARD,24.0,True,McLaren,0 days 01:58:48.196000,2023-07-23 13:59:50.224,1,2.0,False,,False,True
111,0 days 02:01:37.143000,NOR,4,0 days 00:01:24.480000,42.0,2.0,,,0 days 00:00:30.438000,0 days 00:00:30.027000,0 days 00:00:24.015000,0 days 02:00:43.101000,0 days 02:01:13.128000,0 days 02:01:37.143000,281.0,242.0,247.0,,False,HARD,25.0,True,McLaren,0 days 02:00:12.663000,2023-07-23 14:01:14.691,1,2.0,False,,False,True
112,0 days 02:03:01.618000,NOR,4,0 days 00:01:24.475000,43.0,2.0,,,0 days 00:00:30.582000,0 days 00:00:30.025000,0 days 00:00:23.868000,0 days 02:02:07.725000,0 days 02:02:37.750000,0 days 02:03:01.618000,279.0,241.0,246.0,,False,HARD,26.0,True,McLaren,0 days 02:01:37.143000,2023-07-23 14:02:39.171,1,2.0,False,,False,True
113,0 days 02:04:28.314000,NOR,4,0 days 00:01:26.696000,44.0,2.0,,0 days 02:04:26.514000,0 days 00:00:30.527000,0 days 00:00:29.990000,0 days 00:00:26.179000,0 days 02:03:32.145000,0 days 02:04:02.135000,0 days 02:04:28.314000,283.0,242.0,,,False,HARD,27.0,True,McLaren,0 days 02:03:01.618000,2023-07-23 14:04:03.646,1,2.0,False,,False,False
114,0 days 02:06:09.496000,NOR,4,0 days 00:01:41.182000,45.0,3.0,0 days 02:04:48.029000,,0 days 00:00:48.099000,0 days 00:00:29.862000,0 days 00:00:23.221000,0 days 02:05:16.413000,0 days 02:05:46.275000,0 days 02:06:09.496000,280.0,235.0,248.0,,False,MEDIUM,4.0,False,McLaren,0 days 02:04:28.314000,2023-07-23 14:05:30.342,1,3.0,False,,False,False
115,0 days 02:07:31.712000,NOR,4,0 days 00:01:22.216000,46.0,3.0,,,0 days 00:00:29.886000,0 days 00:00:29.286000,0 days 00:00:23.044000,0 days 02:06:39.382000,0 days 02:07:08.668000,0 days 02:07:31.712000,281.0,241.0,248.0,291.0,True,MEDIUM,5.0,False,McLaren,0 days 02:06:09.496000,2023-07-23 14:07:11.524,1,3.0,False,,False,True
116,0 days 02:08:54.284000,NOR,4,0 days 00:01:22.572000,47.0,3.0,,,0 days 00:00:29.932000,0 days 00:00:29.443000,0 days 00:00:23.197000,0 days 02:08:01.644000,0 days 02:08:31.087000,0 days 02:08:54.284000,282.0,241.0,247.0,,False,MEDIUM,6.0,False,McLaren,0 days 02:07:31.712000,2023-07-23 14:08:33.740,1,3.0,False,,False,True
117,0 days 02:10:16.802000,NOR,4,0 days 00:01:22.518000,48.0,3.0,,,0 days 00:00:30.067000,0 days 00:00:29.200000,0 days 00:00:23.251000,0 days 02:09:24.351000,0 days 02:09:53.551000,0 days 02:10:16.802000,,245.0,248.0,294.0,False,MEDIUM,7.0,False,McLaren,0 days 02:08:54.284000,2023-07-23 14:09:56.312,1,3.0,False,,False,True
118,0 days 02:11:39.629000,NOR,4,0 days 00:01:22.827000,49.0,3.0,,,0 days 00:00:29.906000,0 days 00:00:29.585000,0 days 00:00:23.336000,0 days 02:10:46.708000,0 days 02:11:16.293000,0 days 02:11:39.629000,284.0,243.0,254.0,292.0,False,MEDIUM,8.0,False,McLaren,0 days 02:10:16.802000,2023-07-23 14:11:18.830,1,2.0,False,,False,True
119,0 days 02:13:01.807000,NOR,4,0 days 00:01:22.178000,50.0,3.0,,,0 days 00:00:29.674000,0 days 00:00:29.303000,0 days 00:00:23.201000,0 days 02:12:09.303000,0 days 02:12:38.606000,0 days 02:13:01.807000,283.0,245.0,249.0,305.0,True,MEDIUM,9.0,False,McLaren,0 days 02:11:39.629000,2023-07-23 14:12:41.657,1,2.0,False,,False,True
120,0 days 02:14:24.601000,NOR,4,0 days 00:01:22.794000,51.0,3.0,,,0 days 00:00:29.971000,0 days 00:00:29.340000,0 days 00:00:23.483000,0 days 02:13:31.778000,0 days 02:14:01.118000,0 days 02:14:24.601000,281.0,245.0,248.0,292.0,False,MEDIUM,10.0,False,McLaren,0 days 02:13:01.807000,2023-07-23 14:14:03.835,1,2.0,False,,False,True
121,0 days 02:15:47.655000,NOR,4,0 days 00:01:23.054000,52.0,3.0,,,0 days 00:00:30.073000,0 days 00:00:29.501000,0 days 00:00:23.480000,0 days 02:14:54.674000,0 days 02:15:24.175000,0 days 02:15:47.655000,284.0,245.0,248.0,,False,MEDIUM,11.0,False,McLaren,0 days 02:14:24.601000,2023-07-23 14:15:26.629,1,2.0,False,,False,True
122,0 days 02:17:11.030000,NOR,4,0 days 00:01:23.375000,53.0,3.0,,,0 days 00:00:30.148000,0 days 00:00:29.740000,0 days 00:00:23.487000,0 days 02:16:17.803000,0 days 02:16:47.543000,0 days 02:17:11.030000,283.0,244.0,247.0,291.0,False,MEDIUM,12.0,False,McLaren,0 days 02:15:47.655000,2023-07-23 14:16:49.683,1,2.0,False,,False,True
123,0 days 02:18:34.277000,NOR,4,0 days 00:01:23.247000,54.0,3.0,,,0 days 00:00:30.124000,0 days 00:00:29.556000,0 days 00:00:23.567000,0 days 02:17:41.154000,0 days 02:18:10.710000,0 days 02:18:34.277000,286.0,244.0,248.0,292.0,False,MEDIUM,13.0,False,McLaren,0 days 02:17:11.030000,2023-07-23 14:18:13.058,1,2.0,False,,False,True
124,0 days 02:19:56.983000,NOR,4,0 days 00:01:22.706000,55.0,3.0,,,0 days 00:00:29.938000,0 days 00:00:29.347000,0 days 00:00:23.421000,0 days 02:19:04.215000,0 days 02:19:33.562000,0 days 02:19:56.983000,283.0,246.0,248.0,,False,MEDIUM,14.0,False,McLaren,0 days 02:18:34.277000,2023-07-23 14:19:36.305,1,2.0,False,,False,True
125,0 days 02:21:19.912000,NOR,4,0 days 00:01:22.929000,56.0,3.0,,,0 days 00:00:29.964000,0 days 00:00:29.503000,0 days 00:00:23.462000,0 days 02:20:26.947000,0 days 02:20:56.450000,0 days 02:21:19.912000,,248.0,247.0,291.0,False,MEDIUM,15.0,False,McLaren,0 days 02:19:56.983000,2023-07-23 14:20:59.011,1,2.0,False,,False,True
126,0 days 02:22:43.067000,NOR,4,0 days 00:01:23.155000,57.0,3.0,,,0 days 00:00:30.052000,0 days 00:00:29.435000,0 days 00:00:23.668000,0 days 02:21:49.964000,0 days 02:22:19.399000,0 days 02:22:43.067000,282.0,244.0,246.0,292.0,False,MEDIUM,16.0,False,McLaren,0 days 02:21:19.912000,2023-07-23 14:22:21.940,1,2.0,False,,False,True
127,0 days 02:24:06.686000,NOR,4,0 days 00:01:23.619000,58.0,3.0,,,0 days 00:00:30.120000,0 days 00:00:29.681000,0 days 00:00:23.818000,0 days 02:23:13.187000,0 days 02:23:42.868000,0 days 02:24:06.686000,283.0,247.0,248.0,,False,MEDIUM,17.0,False,McLaren,0 days 02:22:43.067000,2023-07-23 14:23:45.095,1,2.0,False,,False,True
128,0 days 02:25:30.660000,NOR,4,0 days 00:01:23.974000,59.0,3.0,,,0 days 00:00:30.143000,0 days 00:00:30.045000,0 days 00:00:23.786000,0 days 02:24:36.829000,0 days 02:25:06.874000,0 days 02:25:30.660000,286.0,243.0,247.0,293.0,False,MEDIUM,18.0,False,McLaren,0 days 02:24:06.686000,2023-07-23 14:25:08.714,1,2.0,False,,False,True
129,0 days 02:26:54.117000,NOR,4,0 days 00:01:23.457000,60.0,3.0,,,0 days 00:00:30.382000,0 days 00:00:29.535000,0 days 00:00:23.540000,0 days 02:26:01.042000,0 days 02:26:30.577000,0 days 02:26:54.117000,283.0,246.0,247.0,,False,MEDIUM,19.0,False,McLaren,0 days 02:25:30.660000,2023-07-23 14:26:32.688,1,2.0,False,,False,True
130,0 days 02:28:17.559000,NOR,4,0 days 00:01:23.442000,61.0,3.0,,,0 days 00:00:30.051000,0 days 00:00:29.585000,0 days 00:00:23.806000,0 days 02:27:24.168000,0 days 02:27:53.753000,0 days 02:28:17.559000,285.0,246.0,245.0,292.0,False,MEDIUM,20.0,False,McLaren,0 days 02:26:54.117000,2023-07-23 14:27:56.145,1,2.0,False,,False,True
131,0 days 02:29:41.437000,NOR,4,0 days 00:01:23.878000,62.0,3.0,,,0 days 00:00:30.542000,0 days 00:00:29.630000,0 days 00:00:23.706000,0 days 02:28:48.101000,0 days 02:29:17.731000,0 days 02:29:41.437000,286.0,245.0,247.0,293.0,False,MEDIUM,21.0,False,McLaren,0 days 02:28:17.559000,2023-07-23 14:29:19.587,1,2.0,True,TRACK LIMITS AT TURN 5 LAP 62 ,False,True
132,0 days 02:31:04.846000,NOR,4,0 days 00:01:23.409000,63.0,3.0,,,0 days 00:00:30.253000,0 days 00:00:29.661000,0 days 00:00:23.495000,0 days 02:30:11.690000,0 days 02:30:41.351000,0 days 02:31:04.846000,285.0,243.0,248.0,291.0,False,MEDIUM,22.0,False,McLaren,0 days 02:29:41.437000,2023-07-23 14:30:43.465,1,2.0,False,,False,True
133,0 days 02:32:27.921000,NOR,4,0 days 00:01:23.075000,64.0,3.0,,,0 days 00:00:30.104000,0 days 00:00:29.593000,0 days 00:00:23.378000,0 days 02:31:34.950000,0 days 02:32:04.543000,0 days 02:32:27.921000,284.0,247.0,248.0,290.0,False,MEDIUM,23.0,False,McLaren,0 days 02:31:04.846000,2023-07-23 14:32:06.874,1,2.0,False,,False,True
134,0 days 02:33:50.832000,NOR,4,0 days 00:01:22.911000,65.0,3.0,,,0 days 00:00:30.066000,0 days 00:00:29.405000,0 days 00:00:23.440000,0 days 02:32:57.987000,0 days 02:33:27.392000,0 days 02:33:50.832000,,247.0,248.0,291.0,False,MEDIUM,24.0,False,McLaren,0 days 02:32:27.921000,2023-07-23 14:33:29.949,1,2.0,False,,False,True
