,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
68,0 days 02:37:46.446000,VER,1,0 days 00:01:31.607000,69.0,2.0,,,0 days 00:00:24.291000,0 days 00:00:44.421000,0 days 00:00:22.895000,0 days 02:36:39.130000,0 days 02:37:23.551000,0 days 02:37:46.446000,158.0,146.0,258.0,263.0,False,INTERMEDIATE,14.0,True,Red Bull Racing,0 days 02:36:14.839000,2023-05-28 14:37:15.816,2,1.0,False,,False,True
69,0 days 02:39:17.690000,VER,1,0 days 00:01:31.244000,70.0,2.0,,,0 days 00:00:24.246000,0 days 00:00:43.908000,0 days 00:00:23.090000,0 days 02:38:10.692000,0 days 02:38:54.600000,0 days 02:39:17.690000,146.0,150.0,258.0,264.0,False,INTERMEDIATE,15.0,True,Red Bull Racing,0 days 02:37:46.446000,2023-05-28 14:38:47.423,1,1.0,False,,False,True
70,0 days 02:40:48.053000,VER,1,0 days 00:01:30.363000,71.0,2.0,,,0 days 00:00:24.390000,0 days 00:00:43.707000,0 days 00:00:22.266000,0 days 02:39:42.080000,0 days 02:40:25.787000,0 days 02:40:48.053000,154.0,152.0,260.0,266.0,False,INTERMEDIATE,16.0,True,Red Bull Racing,0 days 02:39:17.690000,2023-05-28 14:40:18.667,1,1.0,False,,False,True
71,0 days 02:42:18.455000,VER,1,0 days 00:01:30.402000,72.0,2.0,,,0 days 00:00:23.566000,0 days 00:00:44.437000,0 days 00:00:22.399000,0 days 02:41:11.619000,0 days 02:41:56.056000,0 days 02:42:18.455000,153.0,154.0,260.0,267.0,False,INTERMEDIATE,17.0,True,Red Bull Racing,0 days 02:40:48.053000,2023-05-28 14:41:49.030,1,1.0,False,,False,True
72,0 days 02:43:46.841000,VER,1,0 days 00:01:28.386000,73.0,2.0,,,0 days 00:00:23.253000,0 days 00:00:42.926000,0 days 00:00:22.207000,0 days 02:42:41.708000,0 days 02:43:24.634000,0 days 02:43:46.841000,156.0,160.0,260.0,265.0,False,INTERMEDIATE,18.0,True,Red Bull Racing,0 days 02:42:18.455000,2023-05-28 14:43:19.432,1,1.0,False,,False,True
73,0 days 02:45:13.705000,VER,1,0 days 00:01:26.864000,74.0,2.0,,,0 days 00:00:23.030000,0 days 00:00:42.003000,0 days 00:00:21.831000,0 days 02:44:09.871000,0 days 02:44:51.874000,0 days 02:45:13.705000,167.0,165.0,259.0,264.0,False,INTERMEDIATE,19.0,True,Red Bull Racing,0 days 02:43:46.841000,2023-05-28 14:44:47.818,1,1.0,False,,False,True
74,0 days 02:46:39.223000,VER,1,0 days 00:01:25.518000,75.0,2.0,,,0 days 00:00:22.254000,0 days 00:00:41.506000,0 days 00:00:21.758000,0 days 02:45:35.959000,0 days 02:46:17.465000,0 days 02:46:39.223000,174.0,170.0,260.0,265.0,False,INTERMEDIATE,20.0,True,Red Bull Racing,0 days 02:45:13.705000,2023-05-28 14:46:14.682,1,1.0,False,,False,True
75,0 days 02:48:04.539000,VER,1,0 days 00:01:25.316000,76.0,2.0,,,0 days 00:00:22.131000,0 days 00:00:41.454000,0 days 00:00:21.731000,0 days 02:47:01.354000,0 days 02:47:42.808000,0 days 02:48:04.539000,178.0,173.0,260.0,267.0,False,INTERMEDIATE,21.0,True,Red Bull Racing,0 days 02:46:39.223000,2023-05-28 14:47:40.200,1,1.0,False,,False,True
76,0 days 02:49:29.999000,VER,1,0 days 00:01:25.460000,77.0,2.0,,,0 days 00:00:22.004000,0 days 00:00:41.347000,0 days 00:00:22.109000,0 days 02:48:26.543000,0 days 02:49:07.890000,0 days 02:49:29.999000,,168.0,261.0,269.0,False,INTERMEDIATE,22.0,True,Red Bull Racing,0 days 02:48:04.539000,2023-05-28 14:49:05.516,1,1.0,False,,False,True
77,0 days 02:50:55.200000,VER,1,0 days 00:01:25.201000,78.0,2.0,,,0 days 00:00:22.353000,0 days 00:00:40.652000,0 days 00:00:22.196000,0 days 02:49:52.352000,0 days 02:50:33.004000,0 days 02:50:55.200000,162.0,173.0,250.0,266.0,False,INTERMEDIATE,23.0,True,Red Bull Racing,0 days 02:49:29.999000,2023-05-28 14:50:30.976,1,1.0,False,,False,True
78,0 days 01:03:32.921000,GAS,10,0 days 00:01:29.701000,1.0,1.0,,,,0 days 00:00:39.087000,0 days 00:00:21.849000,,0 days 01:03:11.168000,0 days 01:03:33.011000,171.0,178.0,255.0,279.0,False,HARD,1.0,True,Alpine,0 days 01:02:02.950000,2023-05-28 13:03:03.927,2,7.0,False,,False,False
79,0 days 01:04:53.557000,GAS,10,0 days 00:01:20.636000,2.0,1.0,,,0 days 00:00:21.350000,0 days 00:00:37.855000,0 days 00:00:21.431000,0 days 01:03:54.290000,0 days 01:04:32.145000,0 days 01:04:53.576000,183.0,176.0,257.0,278.0,True,HARD,2.0,True,Alpine,0 days 01:03:32.921000,2023-05-28 13:04:33.898,1,7.0,False,,False,True
80,0 days 01:06:13.839000,GAS,10,0 days 00:01:20.282000,3.0,1.0,,,0 days 00:00:21.121000,0 days 00:00:37.704000,0 days 00:00:21.457000,0 days 01:05:14.697000,0 days 01:05:52.401000,0 days 01:06:13.858000,181.0,180.0,262.0,279.0,True,HARD,3.0,True,Alpine,0 days 01:04:53.557000,2023-05-28 13:05:54.534,1,7.0,False,,False,True
81,0 days 01:07:33.416000,GAS,10,0 days 00:01:19.577000,4.0,1.0,,,0 days 00:00:20.966000,0 days 00:00:37.533000,0 days 00:00:21.078000,0 days 01:06:34.824000,0 days 01:07:12.357000,0 days 01:07:33.435000,187.0,182.0,261.0,279.0,True,HARD,4.0,True,Alpine,0 days 01:06:13.839000,2023-05-28 13:07:14.816,1,7.0,False,,False,True
82,0 days 01:08:52.309000,GAS,10,0 days 00:01:18.893000,5.0,1.0,,,0 days 00:00:20.723000,0 days 00:00:37.119000,0 days 00:00:21.051000,0 days 01:07:54.158000,0 days 01:08:31.277000,0 days 01:08:52.328000,190.0,184.0,261.0,279.0,True,HARD,5.0,True,Alpine,0 days 01:07:33.416000,2023-05-28 13:08:34.393,1,7.0,False,,False,True
83,0 days 01:10:11.151000,GAS,10,0 days 00:01:18.842000,6.0,1.0,,,0 days 00:00:20.676000,0 days 00:00:37.099000,0 days 00:00:21.067000,0 days 01:09:13.004000,0 days 01:09:50.103000,0 days 01:10:11.170000,192.0,183.0,257.0,279.0,True,HARD,6.0,True,Alpine,0 days 01:08:52.309000,2023-05-28 13:09:53.286,1,7.0,False,,False,True
84,0 days 01:11:29.755000,GAS,10,0 days 00:01:18.604000,7.0,1.0,,,0 days 00:00:20.648000,0 days 00:00:36.798000,0 days 00:00:21.158000,0 days 01:10:31.818000,0 days 01:11:08.616000,0 days 01:11:29.774000,193.0,183.0,257.0,279.0,True,HARD,7.0,True,Alpine,0 days 01:10:11.151000,2023-05-28 13:11:12.128,1,7.0,False,,False,True
85,0 days 01:12:49.072000,GAS,10,0 days 00:01:19.317000,8.0,1.0,,,0 days 00:00:20.688000,0 days 00:00:37.190000,0 days 00:00:21.439000,0 days 01:11:50.462000,0 days 01:12:27.652000,0 days 01:12:49.091000,196.0,185.0,262.0,278.0,False,HARD,8.0,True,Alpine,0 days 01:11:29.755000,2023-05-28 13:12:30.732,1,7.0,False,,False,True
86,0 days 01:14:07.860000,GAS,10,0 days 00:01:18.788000,9.0,1.0,,,0 days 00:00:20.685000,0 days 00:00:37.020000,0 days 00:00:21.083000,0 days 01:13:09.776000,0 days 01:13:46.796000,0 days 01:14:07.879000,,185.0,262.0,279.0,False,HARD,9.0,True,Alpine,0 days 01:12:49.072000,2023-05-28 13:13:50.049,1,7.0,False,,False,True
87,0 days 01:15:26.170000,GAS,10,0 days 00:01:18.310000,10.0,1.0,,,0 days 00:00:20.726000,0 days 00:00:36.677000,0 days 00:00:20.907000,0 days 01:14:28.605000,0 days 01:15:05.282000,0 days 01:15:26.189000,195.0,187.0,256.0,279.0,True,HARD,10.0,True,Alpine,0 days 01:14:07.860000,2023-05-28 13:15:08.837,1,7.0,False,,False,True
88,0 days 01:16:44.537000,GAS,10,0 days 00:01:18.367000,11.0,1.0,,,0 days 00:00:20.701000,0 days 00:00:36.865000,0 days 00:00:20.801000,0 days 01:15:46.890000,0 days 01:16:23.755000,0 days 01:16:44.556000,194.0,185.0,257.0,278.0,False,HARD,11.0,True,Alpine,0 days 01:15:26.170000,2023-05-28 13:16:27.147,1,7.0,False,,False,True
89,0 days 01:18:03.119000,GAS,10,0 days 00:01:18.582000,12.0,1.0,,,0 days 00:00:21.082000,0 days 00:00:36.748000,0 days 00:00:20.752000,0 days 01:17:05.638000,0 days 01:17:42.386000,0 days 01:18:03.138000,195.0,188.0,256.0,278.0,False,HARD,12.0,True,Alpine,0 days 01:16:44.537000,2023-05-28 13:17:45.514,2,7.0,False,,False,True
90,0 days 01:19:20.832000,GAS,10,0 days 00:01:17.713000,13.0,1.0,,,0 days 00:00:20.396000,0 days 00:00:36.581000,0 days 00:00:20.736000,0 days 01:18:23.534000,0 days 01:19:00.115000,0 days 01:19:20.851000,196.0,189.0,258.0,278.0,True,HARD,13.0,True,Alpine,0 days 01:18:03.119000,2023-05-28 13:19:04.096,1,7.0,False,,False,True
91,0 days 01:20:39.396000,GAS,10,0 days 00:01:18.564000,14.0,1.0,,,0 days 00:00:20.586000,0 days 00:00:36.827000,0 days 00:00:21.151000,0 days 01:19:41.437000,0 days 01:20:18.264000,0 days 01:20:39.415000,197.0,187.0,256.0,279.0,False,HARD,14.0,True,Alpine,0 days 01:19:20.832000,2023-05-28 13:20:21.809,2,7.0,False,,False,True
92,0 days 01:21:57.680000,GAS,10,0 days 00:01:18.284000,15.0,1.0,,,0 days 00:00:20.527000,0 days 00:00:36.719000,0 days 00:00:21.038000,0 days 01:20:59.942000,0 days 01:21:36.661000,0 days 01:21:57.699000,198.0,184.0,255.0,279.0,False,HARD,15.0,True,Alpine,0 days 01:20:39.396000,2023-05-28 13:21:40.373,1,7.0,False,,False,True
93,0 days 01:23:15.978000,GAS,10,0 days 00:01:18.298000,16.0,1.0,,,0 days 00:00:20.492000,0 days 00:00:36.990000,0 days 00:00:20.816000,0 days 01:22:18.191000,0 days 01:22:55.181000,0 days 01:23:15.997000,195.0,186.0,255.0,279.0,False,HARD,16.0,True,Alpine,0 days 01:21:57.680000,2023-05-28 13:22:58.657,1,7.0,False,,False,True
94,0 days 01:24:33.968000,GAS,10,0 days 00:01:17.990000,17.0,1.0,,,0 days 00:00:20.540000,0 days 00:00:36.697000,0 days 00:00:20.753000,0 days 01:23:36.537000,0 days 01:24:13.234000,0 days 01:24:33.987000,200.0,189.0,256.0,278.0,False,HARD,17.0,True,Alpine,0 days 01:23:15.978000,2023-05-28 13:24:16.955,1,7.0,False,,False,True
95,0 days 01:25:52.421000,GAS,10,0 days 00:01:18.453000,18.0,1.0,,,0 days 00:00:20.445000,0 days 00:00:36.986000,0 days 00:00:21.022000,0 days 01:24:54.432000,0 days 01:25:31.418000,0 days 01:25:52.440000,199.0,190.0,257.0,279.0,False,HARD,18.0,True,Alpine,0 days 01:24:33.968000,2023-05-28 13:25:34.945,1,7.0,False,,False,True
96,0 days 01:27:10.530000,GAS,10,0 days 00:01:18.109000,19.0,1.0,,,0 days 00:00:20.476000,0 days 00:00:36.707000,0 days 00:00:20.926000,0 days 01:26:12.916000,0 days 01:26:49.623000,0 days 01:27:10.549000,197.0,189.0,257.0,279.0,False,HARD,19.0,True,Alpine,0 days 01:25:52.421000,2023-05-28 13:26:53.398,1,7.0,False,,False,True
97,0 days 01:28:29.117000,GAS,10,0 days 00:01:18.587000,20.0,1.0,,,0 days 00:00:20.564000,0 days 00:00:36.984000,0 days 00:00:21.039000,0 days 01:27:31.113000,0 days 01:28:08.097000,0 days 01:28:29.136000,193.0,187.0,256.0,279.0,False,HARD,20.0,True,Alpine,0 days 01:27:10.530000,2023-05-28 13:28:11.507,1,7.0,False,,False,True
98,0 days 01:29:46.927000,GAS,10,0 days 00:01:17.810000,21.0,1.0,,,0 days 00:00:20.453000,0 days 00:00:36.637000,0 days 00:00:20.720000,0 days 01:28:49.589000,0 days 01:29:26.226000,0 days 01:29:46.946000,201.0,189.0,257.0,279.0,False,HARD,21.0,True,Alpine,0 days 01:28:29.117000,2023-05-28 13:29:30.094,1,7.0,False,,False,True
99,0 days 01:31:05.140000,GAS,10,0 days 00:01:18.213000,22.0,1.0,,,0 days 00:00:20.473000,0 days 00:00:36.948000,0 days 00:00:20.792000,0 days 01:30:07.419000,0 days 01:30:44.367000,0 days 01:31:05.159000,200.0,189.0,257.0,279.0,False,HARD,22.0,True,Alpine,0 days 01:29:46.927000,2023-05-28 13:30:47.904,1,7.0,False,,False,True
100,0 days 01:32:23.082000,GAS,10,0 days 00:01:17.942000,23.0,1.0,,,0 days 00:00:20.514000,0 days 00:00:36.707000,0 days 00:00:20.721000,0 days 01:31:25.673000,0 days 01:32:02.380000,0 days 01:32:23.101000,199.0,189.0,256.0,279.0,False,HARD,23.0,True,Alpine,0 days 01:31:05.140000,2023-05-28 13:32:06.117,1,7.0,False,,False,True
101,0 days 01:33:40.659000,GAS,10,0 days 00:01:17.577000,24.0,1.0,,,0 days 00:00:20.258000,0 days 00:00:36.650000,0 days 00:00:20.669000,0 days 01:32:43.359000,0 days 01:33:20.009000,0 days 01:33:40.678000,202.0,188.0,257.0,280.0,True,HARD,24.0,True,Alpine,0 days 01:32:23.082000,2023-05-28 13:33:24.059,1,7.0,False,,False,True
102,0 days 01:34:58.199000,GAS,10,0 days 00:01:17.540000,25.0,1.0,,,0 days 00:00:20.314000,0 days 00:00:36.597000,0 days 00:00:20.629000,0 days 01:34:00.992000,0 days 01:34:37.589000,0 days 01:34:58.218000,201.0,191.0,256.0,279.0,True,HARD,25.0,True,Alpine,0 days 01:33:40.659000,2023-05-28 13:34:41.636,1,7.0,False,,False,True
103,0 days 01:36:16.111000,GAS,10,0 days 00:01:17.912000,26.0,1.0,,,0 days 00:00:20.321000,0 days 00:00:36.768000,0 days 00:00:20.823000,0 days 01:35:18.539000,0 days 01:35:55.307000,0 days 01:36:16.130000,,188.0,256.0,279.0,False,HARD,26.0,True,Alpine,0 days 01:34:58.199000,2023-05-28 13:35:59.176,1,7.0,False,,False,True
104,0 days 01:37:34.123000,GAS,10,0 days 00:01:18.012000,27.0,1.0,,,0 days 00:00:20.343000,0 days 00:00:36.879000,0 days 00:00:20.790000,0 days 01:36:36.473000,0 days 01:37:13.352000,0 days 01:37:34.142000,199.0,189.0,256.0,280.0,False,HARD,27.0,True,Alpine,0 days 01:36:16.111000,2023-05-28 13:37:17.088,1,7.0,False,,False,True
105,0 days 01:38:51.408000,GAS,10,0 days 00:01:17.285000,28.0,1.0,,,0 days 00:00:20.232000,0 days 00:00:36.519000,0 days 00:00:20.534000,0 days 01:37:54.374000,0 days 01:38:30.893000,0 days 01:38:51.427000,200.0,191.0,256.0,279.0,True,HARD,28.0,True,Alpine,0 days 01:37:34.123000,2023-05-28 13:38:35.100,1,7.0,False,,False,True
106,0 days 01:40:08.781000,GAS,10,0 days 00:01:17.373000,29.0,1.0,,,0 days 00:00:20.210000,0 days 00:00:36.593000,0 days 00:00:20.570000,0 days 01:39:11.637000,0 days 01:39:48.230000,0 days 01:40:08.800000,197.0,192.0,256.0,279.0,False,HARD,29.0,True,Alpine,0 days 01:38:51.408000,2023-05-28 13:39:52.385,1,7.0,False,,False,True
107,0 days 01:41:25.864000,GAS,10,0 days 00:01:17.083000,30.0,1.0,,,0 days 00:00:20.158000,0 days 00:00:36.385000,0 days 00:00:20.540000,0 days 01:40:28.958000,0 days 01:41:05.343000,0 days 01:41:25.883000,202.0,191.0,256.0,279.0,True,HARD,30.0,True,Alpine,0 days 01:40:08.781000,2023-05-28 13:41:09.758,1,7.0,False,,False,True
108,0 days 01:42:43.879000,GAS,10,0 days 00:01:18.015000,31.0,1.0,,,0 days 00:00:20.233000,0 days 00:00:36.772000,0 days 00:00:21.010000,0 days 01:41:46.116000,0 days 01:42:22.888000,0 days 01:42:43.898000,200.0,190.0,255.0,279.0,False,HARD,31.0,True,Alpine,0 days 01:41:25.864000,2023-05-28 13:42:26.841,1,6.0,False,,False,True
109,0 days 01:44:01.263000,GAS,10,0 days 00:01:17.384000,32.0,1.0,,,0 days 00:00:20.253000,0 days 00:00:36.464000,0 days 00:00:20.667000,0 days 01:43:04.151000,0 days 01:43:40.615000,0 days 01:44:01.282000,202.0,192.0,256.0,279.0,False,HARD,32.0,True,Alpine,0 days 01:42:43.879000,2023-05-28 13:43:44.856,1,5.0,False,,False,True
110,0 days 01:45:18.713000,GAS,10,0 days 00:01:17.450000,33.0,1.0,,,0 days 00:00:20.235000,0 days 00:00:36.569000,0 days 00:00:20.646000,0 days 01:44:21.517000,0 days 01:44:58.086000,0 days 01:45:18.732000,,190.0,256.0,279.0,False,HARD,33.0,True,Alpine,0 days 01:44:01.263000,2023-05-28 13:45:02.240,1,4.0,False,,False,True
111,0 days 01:46:35.920000,GAS,10,0 days 00:01:17.207000,34.0,1.0,,,0 days 00:00:20.214000,0 days 00:00:36.406000,0 days 00:00:20.587000,0 days 01:45:38.946000,0 days 01:46:15.352000,0 days 01:46:35.939000,203.0,192.0,256.0,278.0,False,HARD,34.0,True,Alpine,0 days 01:45:18.713000,2023-05-28 13:46:19.690,1,4.0,False,,False,True
112,0 days 01:47:53.341000,GAS,10,0 days 00:01:17.421000,35.0,1.0,,,0 days 00:00:20.158000,0 days 00:00:36.569000,0 days 00:00:20.694000,0 days 01:46:56.097000,0 days 01:47:32.666000,0 days 01:47:53.360000,,191.0,256.0,279.0,False,HARD,35.0,True,Alpine,0 days 01:46:35.920000,2023-05-28 13:47:36.897,1,4.0,False,,False,True
113,0 days 01:49:11.009000,GAS,10,0 days 00:01:17.668000,36.0,1.0,,,0 days 00:00:20.130000,0 days 00:00:36.765000,0 days 00:00:20.773000,0 days 01:48:13.490000,0 days 01:48:50.255000,0 days 01:49:11.028000,,191.0,256.0,279.0,False,HARD,36.0,True,Alpine,0 days 01:47:53.341000,2023-05-28 13:48:54.318,1,4.0,False,,False,True
114,0 days 01:50:28.221000,GAS,10,0 days 00:01:17.212000,37.0,1.0,,,0 days 00:00:20.143000,0 days 00:00:36.422000,0 days 00:00:20.647000,0 days 01:49:31.171000,0 days 01:50:07.593000,0 days 01:50:28.240000,,192.0,256.0,279.0,False,HARD,37.0,True,Alpine,0 days 01:49:11.009000,2023-05-28 13:50:11.986,1,4.0,False,,False,True
115,0 days 01:51:45.777000,GAS,10,0 days 00:01:17.556000,38.0,1.0,,,0 days 00:00:20.106000,0 days 00:00:36.644000,0 days 00:00:20.806000,0 days 01:50:48.346000,0 days 01:51:24.990000,0 days 01:51:45.796000,207.0,191.0,256.0,280.0,False,HARD,38.0,True,Alpine,0 days 01:50:28.221000,2023-05-28 13:51:29.198,1,4.0,False,,False,True
116,0 days 01:53:02.879000,GAS,10,0 days 00:01:17.102000,39.0,1.0,,,0 days 00:00:20.107000,0 days 00:00:36.421000,0 days 00:00:20.574000,0 days 01:52:05.903000,0 days 01:52:42.324000,0 days 01:53:02.898000,205.0,192.0,256.0,280.0,False,HARD,39.0,True,Alpine,0 days 01:51:45.777000,2023-05-28 13:52:46.754,1,4.0,False,,False,True
117,0 days 01:54:20.100000,GAS,10,0 days 00:01:17.221000,40.0,1.0,,,0 days 00:00:20.143000,0 days 00:00:36.430000,0 days 00:00:20.648000,0 days 01:53:23.041000,0 days 01:53:59.471000,0 days 01:54:20.119000,204.0,193.0,257.0,280.0,False,HARD,40.0,True,Alpine,0 days 01:53:02.879000,2023-05-28 13:54:03.856,1,4.0,False,,False,True
118,0 days 01:55:37.754000,GAS,10,0 days 00:01:17.654000,41.0,1.0,,,0 days 00:00:20.164000,0 days 00:00:36.595000,0 days 00:00:20.895000,0 days 01:54:40.283000,0 days 01:55:16.878000,0 days 01:55:37.773000,206.0,190.0,257.0,281.0,False,HARD,41.0,True,Alpine,0 days 01:54:20.100000,2023-05-28 13:55:21.077,1,4.0,False,,False,True
119,0 days 01:56:56.313000,GAS,10,0 days 00:01:18.559000,42.0,1.0,,,0 days 00:00:20.837000,0 days 00:00:36.871000,0 days 00:00:20.851000,0 days 01:55:58.610000,0 days 01:56:35.481000,0 days 01:56:56.332000,197.0,190.0,257.0,281.0,False,HARD,42.0,True,Alpine,0 days 01:55:37.754000,2023-05-28 13:56:38.731,1,4.0,False,,False,True
120,0 days 01:58:14.012000,GAS,10,0 days 00:01:17.699000,43.0,1.0,,,0 days 00:00:20.244000,0 days 00:00:36.631000,0 days 00:00:20.824000,0 days 01:57:16.576000,0 days 01:57:53.207000,0 days 01:58:14.031000,202.0,192.0,257.0,281.0,False,HARD,43.0,True,Alpine,0 days 01:56:56.313000,2023-05-28 13:57:57.290,1,4.0,False,,False,True
121,0 days 01:59:32.054000,GAS,10,0 days 00:01:18.042000,44.0,1.0,,,0 days 00:00:20.224000,0 days 00:00:36.840000,0 days 00:00:20.978000,0 days 01:58:34.255000,0 days 01:59:11.095000,0 days 01:59:32.073000,201.0,188.0,263.0,283.0,False,HARD,44.0,True,Alpine,0 days 01:58:14.012000,2023-05-28 13:59:14.989,1,3.0,False,,False,True
122,0 days 02:00:48.893000,GAS,10,0 days 00:01:16.839000,45.0,1.0,,,0 days 00:00:19.995000,0 days 00:00:36.326000,0 days 00:00:20.518000,0 days 01:59:52.068000,0 days 02:00:28.394000,0 days 02:00:48.912000,207.0,191.0,257.0,280.0,True,HARD,45.0,True,Alpine,0 days 01:59:32.054000,2023-05-28 14:00:33.031,1,3.0,False,,False,True
123,0 days 02:02:05.890000,GAS,10,0 days 00:01:16.997000,46.0,1.0,,,0 days 00:00:19.978000,0 days 00:00:36.456000,0 days 00:00:20.563000,0 days 02:01:08.890000,0 days 02:01:45.346000,0 days 02:02:05.909000,,192.0,257.0,281.0,False,HARD,46.0,True,Alpine,0 days 02:00:48.893000,2023-05-28 14:01:49.870,1,3.0,False,,False,True
124,0 days 02:03:39.157000,GAS,10,0 days 00:01:33.267000,47.0,1.0,,0 days 02:03:16.010000,0 days 00:00:19.997000,0 days 00:00:36.277000,0 days 00:00:36.993000,0 days 02:02:25.906000,0 days 02:03:02.183000,0 days 02:03:39.176000,210.0,193.0,,281.0,False,HARD,47.0,True,Alpine,0 days 02:02:05.890000,2023-05-28 14:03:06.867,1,7.0,False,,False,False
125,0 days 02:04:59.041000,GAS,10,0 days 00:01:19.884000,48.0,2.0,0 days 02:03:39.885000,,0 days 00:00:22.937000,0 days 00:00:36.318000,0 days 00:00:20.629000,0 days 02:04:02.113000,0 days 02:04:38.431000,0 days 02:04:59.060000,193.0,189.0,257.0,282.0,False,MEDIUM,1.0,True,Alpine,0 days 02:03:39.157000,2023-05-28 14:04:40.134,1,8.0,False,,False,False
126,0 days 02:06:14.872000,GAS,10,0 days 00:01:15.831000,49.0,2.0,,,0 days 00:00:19.843000,0 days 00:00:35.692000,0 days 00:00:20.296000,0 days 02:05:18.903000,0 days 02:05:54.595000,0 days 02:06:14.891000,204.0,191.0,258.0,281.0,True,MEDIUM,2.0,True,Alpine,0 days 02:04:59.041000,2023-05-28 14:06:00.018,1,8.0,False,,False,True
127,0 days 02:07:30.827000,GAS,10,0 days 00:01:15.955000,50.0,2.0,,,0 days 00:00:20.045000,0 days 00:00:35.628000,0 days 00:00:20.282000,0 days 02:06:34.936000,0 days 02:07:10.564000,0 days 02:07:30.846000,,192.0,257.0,282.0,False,MEDIUM,3.0,True,Alpine,0 days 02:06:14.872000,2023-05-28 14:07:15.849,1,8.0,False,,False,True
128,0 days 02:08:47.538000,GAS,10,0 days 00:01:16.711000,51.0,2.0,,,0 days 00:00:19.878000,0 days 00:00:36.405000,0 days 00:00:20.428000,0 days 02:07:50.724000,0 days 02:08:27.129000,0 days 02:08:47.557000,206.0,190.0,259.0,283.0,False,MEDIUM,4.0,True,Alpine,0 days 02:07:30.827000,2023-05-28 14:08:31.804,1,8.0,False,,False,True
129,0 days 02:10:09.887000,GAS,10,0 days 00:01:22.349000,52.0,2.0,,,0 days 00:00:20.396000,0 days 00:00:39.774000,0 days 00:00:22.179000,0 days 02:09:07.953000,0 days 02:09:47.727000,0 days 02:10:09.906000,181.0,173.0,262.0,284.0,False,MEDIUM,5.0,True,Alpine,0 days 02:08:47.538000,2023-05-28 14:09:48.515,1,8.0,False,,False,True
130,0 days 02:11:45.668000,GAS,10,0 days 00:01:35.781000,53.0,2.0,,,0 days 00:00:23.903000,0 days 00:00:49.020000,0 days 00:00:22.858000,0 days 02:10:33.809000,0 days 02:11:22.829000,0 days 02:11:45.687000,115.0,156.0,259.0,222.0,False,MEDIUM,6.0,True,Alpine,0 days 02:10:09.887000,2023-05-28 14:11:10.864,1,8.0,True,TRACK LIMITS AT TURN 10 LAP 53 ,False,True
131,0 days 02:13:46.765000,GAS,10,0 days 00:02:01.097000,54.0,2.0,,0 days 02:13:17.530000,0 days 00:00:24.039000,0 days 00:00:49.579000,0 days 00:00:47.479000,0 days 02:12:09.726000,0 days 02:12:59.305000,0 days 02:13:46.784000,127.0,137.0,,262.0,False,MEDIUM,7.0,True,Alpine,0 days 02:11:45.668000,2023-05-28 14:12:46.645,2,8.0,False,,False,False
132,0 days 02:15:29.985000,GAS,10,0 days 00:01:43.220000,55.0,3.0,0 days 02:13:47.499000,,0 days 00:00:28.683000,0 days 00:00:48.890000,0 days 00:00:25.647000,0 days 02:14:15.467000,0 days 02:15:04.357000,0 days 02:15:30.004000,111.0,147.0,252.0,246.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 02:13:46.765000,2023-05-28 14:14:47.742,2,7.0,False,,False,False
133,0 days 02:17:11.463000,GAS,10,0 days 00:01:41.478000,56.0,3.0,,,0 days 00:00:26.919000,0 days 00:00:47.986000,0 days 00:00:26.573000,0 days 02:15:56.923000,0 days 02:16:44.909000,0 days 02:17:11.482000,124.0,140.0,250.0,256.0,False,INTERMEDIATE,2.0,True,Alpine,0 days 02:15:29.985000,2023-05-28 14:16:30.962,2,7.0,False,,False,True
