,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
346,0 days 02:28:30.501000,PIA,81,0 days 00:01:28.786000,57.0,3.0,,,0 days 00:00:17.711000,0 days 00:00:38.420000,0 days 00:00:32.655000,0 days 02:27:19.367000,0 days 02:27:57.787000,0 days 02:28:30.442000,293.0,305.0,212.0,308.0,False,HARD,21.0,True,McLaren,0 days 02:27:01.715000,2023-11-26 14:28:02.840,1,6.0,False,,False,True
347,0 days 02:29:58.968000,PIA,81,0 days 00:01:28.467000,58.0,3.0,,,0 days 00:00:17.633000,0 days 00:00:38.220000,0 days 00:00:32.614000,0 days 02:28:48.075000,0 days 02:29:26.295000,0 days 02:29:58.909000,295.0,305.0,212.0,308.0,False,HARD,22.0,True,McLaren,0 days 02:28:30.501000,2023-11-26 14:29:31.626,1,6.0,False,,False,True
348,0 days 01:04:00.901000,ALO,14,0 days 00:01:36.044000,1.0,1.0,,,,0 days 00:00:40.050000,0 days 00:00:34.036000,,0 days 01:03:27.019000,0 days 01:04:01.034000,286.0,290.0,212.0,298.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,7.0,False,,False,False
349,0 days 01:05:32.656000,ALO,14,0 days 00:01:31.755000,2.0,1.0,,,0 days 00:00:18.292000,0 days 00:00:39.226000,0 days 00:00:34.237000,0 days 01:04:19.122000,0 days 01:04:58.348000,0 days 01:05:32.585000,,293.0,211.0,298.0,True,MEDIUM,2.0,True,Aston Martin,0 days 01:04:00.901000,2023-11-26 13:05:02.026,1,7.0,False,,False,True
350,0 days 01:07:03.479000,ALO,14,0 days 00:01:30.823000,3.0,1.0,,,0 days 00:00:18.276000,0 days 00:00:38.309000,0 days 00:00:34.238000,0 days 01:05:50.861000,0 days 01:06:29.170000,0 days 01:07:03.408000,,320.0,210.0,320.0,True,MEDIUM,3.0,True,Aston Martin,0 days 01:05:32.656000,2023-11-26 13:06:33.781,1,7.0,False,,False,True
351,0 days 01:08:34.139000,ALO,14,0 days 00:01:30.660000,4.0,1.0,,,0 days 00:00:18.227000,0 days 00:00:38.352000,0 days 00:00:34.081000,0 days 01:07:21.635000,0 days 01:07:59.987000,0 days 01:08:34.068000,,308.0,210.0,317.0,True,MEDIUM,4.0,True,Aston Martin,0 days 01:07:03.479000,2023-11-26 13:08:04.604,1,7.0,False,,False,True
352,0 days 01:10:04.912000,ALO,14,0 days 00:01:30.773000,5.0,1.0,,,0 days 00:00:18.300000,0 days 00:00:38.446000,0 days 00:00:34.027000,0 days 01:08:52.368000,0 days 01:09:30.814000,0 days 01:10:04.841000,287.0,307.0,208.0,309.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:08:34.139000,2023-11-26 13:09:35.264,1,7.0,False,,False,True
353,0 days 01:11:35.715000,ALO,14,0 days 00:01:30.803000,6.0,1.0,,,0 days 00:00:18.289000,0 days 00:00:38.491000,0 days 00:00:34.023000,0 days 01:10:23.130000,0 days 01:11:01.621000,0 days 01:11:35.644000,286.0,317.0,210.0,315.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:10:04.912000,2023-11-26 13:11:06.037,1,7.0,False,,False,True
354,0 days 01:13:06.497000,ALO,14,0 days 00:01:30.782000,7.0,1.0,,,0 days 00:00:18.320000,0 days 00:00:38.357000,0 days 00:00:34.105000,0 days 01:11:53.964000,0 days 01:12:32.321000,0 days 01:13:06.426000,,319.0,209.0,325.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:11:35.715000,2023-11-26 13:12:36.840,1,7.0,False,,False,True
355,0 days 01:14:37.606000,ALO,14,0 days 00:01:31.109000,8.0,1.0,,,0 days 00:00:18.305000,0 days 00:00:38.538000,0 days 00:00:34.266000,0 days 01:13:24.731000,0 days 01:14:03.269000,0 days 01:14:37.535000,287.0,320.0,207.0,320.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:13:06.497000,2023-11-26 13:14:07.622,1,7.0,False,,False,True
356,0 days 01:16:08.521000,ALO,14,0 days 00:01:30.915000,9.0,1.0,,,0 days 00:00:18.307000,0 days 00:00:38.477000,0 days 00:00:34.131000,0 days 01:14:55.842000,0 days 01:15:34.319000,0 days 01:16:08.450000,288.0,315.0,207.0,323.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:14:37.606000,2023-11-26 13:15:38.731,1,7.0,False,,False,True
357,0 days 01:17:39.701000,ALO,14,0 days 00:01:31.180000,10.0,1.0,,,0 days 00:00:18.337000,0 days 00:00:38.692000,0 days 00:00:34.151000,0 days 01:16:26.787000,0 days 01:17:05.479000,0 days 01:17:39.630000,286.0,319.0,207.0,311.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:16:08.521000,2023-11-26 13:17:09.646,1,7.0,False,,False,True
358,0 days 01:19:11.082000,ALO,14,0 days 00:01:31.381000,11.0,1.0,,,0 days 00:00:18.275000,0 days 00:00:38.379000,0 days 00:00:34.727000,0 days 01:17:57.905000,0 days 01:18:36.284000,0 days 01:19:11.011000,288.0,324.0,206.0,325.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:17:39.701000,2023-11-26 13:18:40.826,1,7.0,False,,False,True
359,0 days 01:20:44.460000,ALO,14,0 days 00:01:33.378000,12.0,1.0,,0 days 01:20:43.398000,0 days 00:00:18.486000,0 days 00:00:38.792000,0 days 00:00:36.100000,0 days 01:19:29.497000,0 days 01:20:08.289000,0 days 01:20:44.389000,286.0,313.0,,321.0,False,MEDIUM,12.0,True,Aston Martin,0 days 01:19:11.082000,2023-11-26 13:20:12.207,1,8.0,False,,False,False
360,0 days 01:22:34.465000,ALO,14,0 days 00:01:50.005000,13.0,2.0,0 days 01:21:05.741000,,0 days 00:00:38.626000,0 days 00:00:38.618000,0 days 00:00:32.761000,0 days 01:21:23.015000,0 days 01:22:01.633000,0 days 01:22:34.394000,284.0,298.0,212.0,296.0,False,HARD,2.0,False,Aston Martin,0 days 01:20:44.460000,2023-11-26 13:21:45.585,1,18.0,False,,False,False
361,0 days 01:24:04.931000,ALO,14,0 days 00:01:30.466000,14.0,2.0,,,0 days 00:00:17.994000,0 days 00:00:38.502000,0 days 00:00:33.970000,0 days 01:22:52.388000,0 days 01:23:30.890000,0 days 01:24:04.860000,290.0,316.0,211.0,318.0,True,HARD,3.0,False,Aston Martin,0 days 01:22:34.465000,2023-11-26 13:23:35.590,1,16.0,False,,False,True
362,0 days 01:25:35.320000,ALO,14,0 days 00:01:30.389000,15.0,2.0,,,0 days 00:00:18.169000,0 days 00:00:38.198000,0 days 00:00:34.022000,0 days 01:24:23.029000,0 days 01:25:01.227000,0 days 01:25:35.249000,287.0,317.0,211.0,317.0,True,HARD,4.0,False,Aston Martin,0 days 01:24:04.931000,2023-11-26 13:25:06.056,1,15.0,False,,False,True
363,0 days 01:27:05.634000,ALO,14,0 days 00:01:30.314000,16.0,2.0,,,0 days 00:00:18.305000,0 days 00:00:38.252000,0 days 00:00:33.757000,0 days 01:25:53.554000,0 days 01:26:31.806000,0 days 01:27:05.563000,289.0,311.0,211.0,324.0,True,HARD,5.0,False,Aston Martin,0 days 01:25:35.320000,2023-11-26 13:26:36.445,1,13.0,False,,False,True
364,0 days 01:28:35.942000,ALO,14,0 days 00:01:30.308000,17.0,2.0,,,0 days 00:00:18.192000,0 days 00:00:38.241000,0 days 00:00:33.875000,0 days 01:27:23.755000,0 days 01:28:01.996000,0 days 01:28:35.871000,290.0,312.0,209.0,321.0,True,HARD,6.0,False,Aston Martin,0 days 01:27:05.634000,2023-11-26 13:28:06.759,1,12.0,False,,False,True
365,0 days 01:30:06.322000,ALO,14,0 days 00:01:30.380000,18.0,2.0,,,0 days 00:00:18.105000,0 days 00:00:38.509000,0 days 00:00:33.766000,0 days 01:28:53.976000,0 days 01:29:32.485000,0 days 01:30:06.251000,289.0,309.0,210.0,316.0,False,HARD,7.0,False,Aston Martin,0 days 01:28:35.942000,2023-11-26 13:29:37.067,1,10.0,False,,False,True
366,0 days 01:31:36.527000,ALO,14,0 days 00:01:30.205000,19.0,2.0,,,0 days 00:00:18.202000,0 days 00:00:38.301000,0 days 00:00:33.702000,0 days 01:30:24.453000,0 days 01:31:02.754000,0 days 01:31:36.456000,,307.0,210.0,319.0,True,HARD,8.0,False,Aston Martin,0 days 01:30:06.322000,2023-11-26 13:31:07.447,1,10.0,False,,False,True
367,0 days 01:33:06.907000,ALO,14,0 days 00:01:30.380000,20.0,2.0,,,0 days 00:00:18.259000,0 days 00:00:38.316000,0 days 00:00:33.805000,0 days 01:31:54.715000,0 days 01:32:33.031000,0 days 01:33:06.836000,,326.0,210.0,326.0,False,HARD,9.0,False,Aston Martin,0 days 01:31:36.527000,2023-11-26 13:32:37.652,1,9.0,False,,False,True
368,0 days 01:34:36.794000,ALO,14,0 days 00:01:29.887000,21.0,2.0,,,0 days 00:00:18.076000,0 days 00:00:38.236000,0 days 00:00:33.575000,0 days 01:33:24.912000,0 days 01:34:03.148000,0 days 01:34:36.723000,,318.0,209.0,322.0,True,HARD,10.0,False,Aston Martin,0 days 01:33:06.907000,2023-11-26 13:34:08.032,1,9.0,False,,False,True
369,0 days 01:36:07.257000,ALO,14,0 days 00:01:30.463000,22.0,2.0,,,0 days 00:00:18.187000,0 days 00:00:38.523000,0 days 00:00:33.753000,0 days 01:34:54.910000,0 days 01:35:33.433000,0 days 01:36:07.186000,,309.0,210.0,321.0,False,HARD,11.0,False,Aston Martin,0 days 01:34:36.794000,2023-11-26 13:35:37.919,1,9.0,False,,False,True
370,0 days 01:37:37.359000,ALO,14,0 days 00:01:30.102000,23.0,2.0,,,0 days 00:00:18.065000,0 days 00:00:38.314000,0 days 00:00:33.723000,0 days 01:36:25.251000,0 days 01:37:03.565000,0 days 01:37:37.288000,290.0,323.0,208.0,322.0,False,HARD,12.0,False,Aston Martin,0 days 01:36:07.257000,2023-11-26 13:37:08.382,1,7.0,False,,False,True
371,0 days 01:39:07.452000,ALO,14,0 days 00:01:30.093000,24.0,2.0,,,0 days 00:00:18.119000,0 days 00:00:38.281000,0 days 00:00:33.693000,0 days 01:37:55.407000,0 days 01:38:33.688000,0 days 01:39:07.381000,,309.0,208.0,320.0,False,HARD,13.0,False,Aston Martin,0 days 01:37:37.359000,2023-11-26 13:38:38.484,1,6.0,False,,False,True
372,0 days 01:40:38.403000,ALO,14,0 days 00:01:30.951000,25.0,2.0,,,0 days 00:00:18.164000,0 days 00:00:39.053000,0 days 00:00:33.734000,0 days 01:39:25.545000,0 days 01:40:04.598000,0 days 01:40:38.332000,289.0,314.0,209.0,294.0,False,HARD,14.0,False,Aston Martin,0 days 01:39:07.452000,2023-11-26 13:40:08.577,1,7.0,False,,False,True
373,0 days 01:42:08.339000,ALO,14,0 days 00:01:29.936000,26.0,2.0,,,0 days 00:00:18.117000,0 days 00:00:38.200000,0 days 00:00:33.619000,0 days 01:40:56.449000,0 days 01:41:34.649000,0 days 01:42:08.268000,,325.0,210.0,320.0,False,HARD,15.0,False,Aston Martin,0 days 01:40:38.403000,2023-11-26 13:41:39.528,1,7.0,False,,False,True
374,0 days 01:43:38.568000,ALO,14,0 days 00:01:30.229000,27.0,2.0,,,0 days 00:00:18.054000,0 days 00:00:38.652000,0 days 00:00:33.523000,0 days 01:42:26.322000,0 days 01:43:04.974000,0 days 01:43:38.497000,290.0,300.0,207.0,304.0,False,HARD,16.0,False,Aston Martin,0 days 01:42:08.339000,2023-11-26 13:43:09.464,1,7.0,False,,False,True
375,0 days 01:45:09.127000,ALO,14,0 days 00:01:30.559000,28.0,2.0,,,0 days 00:00:18.159000,0 days 00:00:38.885000,0 days 00:00:33.515000,0 days 01:43:56.656000,0 days 01:44:35.541000,0 days 01:45:09.056000,289.0,297.0,210.0,300.0,False,HARD,17.0,False,Aston Martin,0 days 01:43:38.568000,2023-11-26 13:44:39.693,1,7.0,False,,False,True
376,0 days 01:46:39.136000,ALO,14,0 days 00:01:30.009000,29.0,2.0,,,0 days 00:00:18.057000,0 days 00:00:38.685000,0 days 00:00:33.267000,0 days 01:45:27.113000,0 days 01:46:05.798000,0 days 01:46:39.065000,,296.0,209.0,301.0,False,HARD,18.0,False,Aston Martin,0 days 01:45:09.127000,2023-11-26 13:46:10.252,1,7.0,False,,False,True
377,0 days 01:48:09.551000,ALO,14,0 days 00:01:30.415000,30.0,2.0,,,0 days 00:00:18.116000,0 days 00:00:38.769000,0 days 00:00:33.530000,0 days 01:46:57.181000,0 days 01:47:35.950000,0 days 01:48:09.480000,,294.0,210.0,297.0,False,HARD,19.0,False,Aston Martin,0 days 01:46:39.136000,2023-11-26 13:47:40.261,1,7.0,False,,False,True
378,0 days 01:49:39.679000,ALO,14,0 days 00:01:30.128000,31.0,2.0,,,0 days 00:00:18.137000,0 days 00:00:38.713000,0 days 00:00:33.278000,0 days 01:48:27.617000,0 days 01:49:06.330000,0 days 01:49:39.608000,,298.0,208.0,301.0,False,HARD,20.0,False,Aston Martin,0 days 01:48:09.551000,2023-11-26 13:49:10.676,1,7.0,False,,False,True
379,0 days 01:51:09.486000,ALO,14,0 days 00:01:29.807000,32.0,2.0,,,0 days 00:00:18.048000,0 days 00:00:38.615000,0 days 00:00:33.144000,0 days 01:49:57.656000,0 days 01:50:36.271000,0 days 01:51:09.415000,,298.0,209.0,301.0,True,HARD,21.0,False,Aston Martin,0 days 01:49:39.679000,2023-11-26 13:50:40.804,1,7.0,False,,False,True
380,0 days 01:52:39.912000,ALO,14,0 days 00:01:30.426000,33.0,2.0,,,0 days 00:00:18.308000,0 days 00:00:38.745000,0 days 00:00:33.373000,0 days 01:51:27.723000,0 days 01:52:06.468000,0 days 01:52:39.841000,288.0,295.0,209.0,299.0,False,HARD,22.0,False,Aston Martin,0 days 01:51:09.486000,2023-11-26 13:52:10.611,1,7.0,True,TRACK LIMITS AT TURN 1 LAP 33 ,False,True
381,0 days 01:54:09.796000,ALO,14,0 days 00:01:29.884000,34.0,2.0,,,0 days 00:00:18.076000,0 days 00:00:38.564000,0 days 00:00:33.244000,0 days 01:52:57.917000,0 days 01:53:36.481000,0 days 01:54:09.725000,289.0,301.0,210.0,304.0,False,HARD,23.0,False,Aston Martin,0 days 01:52:39.912000,2023-11-26 13:53:41.037,1,6.0,False,,False,True
382,0 days 01:55:39.665000,ALO,14,0 days 00:01:29.869000,35.0,2.0,,,0 days 00:00:18.025000,0 days 00:00:38.499000,0 days 00:00:33.345000,0 days 01:54:27.750000,0 days 01:55:06.249000,0 days 01:55:39.594000,288.0,293.0,210.0,297.0,False,HARD,24.0,False,Aston Martin,0 days 01:54:09.796000,2023-11-26 13:55:10.921,1,5.0,False,,False,True
383,0 days 01:57:11.713000,ALO,14,0 days 00:01:32.048000,36.0,2.0,,0 days 01:57:10.607000,0 days 00:00:18.116000,0 days 00:00:38.615000,0 days 00:00:35.317000,0 days 01:55:57.710000,0 days 01:56:36.325000,0 days 01:57:11.642000,289.0,295.0,,299.0,False,HARD,25.0,False,Aston Martin,0 days 01:55:39.665000,2023-11-26 13:56:40.790,1,4.0,False,,False,False
384,0 days 01:59:01.992000,ALO,14,0 days 00:01:50.279000,37.0,3.0,0 days 01:57:32.419000,,0 days 00:00:37.913000,0 days 00:00:39.078000,0 days 00:00:33.288000,0 days 01:57:49.555000,0 days 01:58:28.633000,0 days 01:59:01.921000,242.0,313.0,214.0,293.0,False,HARD,2.0,False,Aston Martin,0 days 01:57:11.713000,2023-11-26 13:58:12.838,1,12.0,False,,False,False
385,0 days 02:00:30.901000,ALO,14,0 days 00:01:28.909000,38.0,3.0,,,0 days 00:00:17.915000,0 days 00:00:38.207000,0 days 00:00:32.787000,0 days 01:59:19.836000,0 days 01:59:58.043000,0 days 02:00:30.830000,288.0,300.0,212.0,314.0,True,HARD,3.0,False,Aston Martin,0 days 01:59:01.992000,2023-11-26 14:00:03.117,1,11.0,False,,False,True
386,0 days 02:01:59.701000,ALO,14,0 days 00:01:28.800000,39.0,3.0,,,0 days 00:00:17.837000,0 days 00:00:38.237000,0 days 00:00:32.726000,0 days 02:00:48.667000,0 days 02:01:26.904000,0 days 02:01:59.630000,287.0,292.0,214.0,296.0,True,HARD,4.0,False,Aston Martin,0 days 02:00:30.901000,2023-11-26 14:01:32.026,1,11.0,False,,False,True
387,0 days 02:03:28.318000,ALO,14,0 days 00:01:28.617000,40.0,3.0,,,0 days 00:00:17.739000,0 days 00:00:38.250000,0 days 00:00:32.628000,0 days 02:02:17.369000,0 days 02:02:55.619000,0 days 02:03:28.247000,290.0,296.0,212.0,299.0,True,HARD,5.0,False,Aston Martin,0 days 02:01:59.701000,2023-11-26 14:03:00.826,1,11.0,False,,False,True
388,0 days 02:04:57.128000,ALO,14,0 days 00:01:28.810000,41.0,3.0,,,0 days 00:00:17.767000,0 days 00:00:38.416000,0 days 00:00:32.627000,0 days 02:03:46.014000,0 days 02:04:24.430000,0 days 02:04:57.057000,291.0,293.0,212.0,297.0,False,HARD,6.0,False,Aston Martin,0 days 02:03:28.318000,2023-11-26 14:04:29.443,1,11.0,False,,False,True
389,0 days 02:06:25.384000,ALO,14,0 days 00:01:28.256000,42.0,3.0,,,0 days 00:00:17.755000,0 days 00:00:37.896000,0 days 00:00:32.605000,0 days 02:05:14.812000,0 days 02:05:52.708000,0 days 02:06:25.313000,292.0,316.0,213.0,286.0,True,HARD,7.0,False,Aston Martin,0 days 02:04:57.128000,2023-11-26 14:05:58.253,1,10.0,False,,False,True
390,0 days 02:07:54.153000,ALO,14,0 days 00:01:28.769000,43.0,3.0,,,0 days 00:00:17.803000,0 days 00:00:38.325000,0 days 00:00:32.641000,0 days 02:06:43.116000,0 days 02:07:21.441000,0 days 02:07:54.082000,289.0,304.0,214.0,306.0,False,HARD,8.0,False,Aston Martin,0 days 02:06:25.384000,2023-11-26 14:07:26.509,1,9.0,False,,False,True
391,0 days 02:09:23.139000,ALO,14,0 days 00:01:28.986000,44.0,3.0,,,0 days 00:00:17.691000,0 days 00:00:37.863000,0 days 00:00:33.432000,0 days 02:08:11.773000,0 days 02:08:49.636000,0 days 02:09:23.068000,293.0,310.0,213.0,325.0,False,HARD,9.0,False,Aston Martin,0 days 02:07:54.153000,2023-11-26 14:08:55.278,1,9.0,False,,False,True
392,0 days 02:10:53.316000,ALO,14,0 days 00:01:30.177000,45.0,3.0,,,0 days 00:00:17.943000,0 days 00:00:38.738000,0 days 00:00:33.496000,0 days 02:09:41.011000,0 days 02:10:19.749000,0 days 02:10:53.245000,281.0,306.0,212.0,301.0,False,HARD,10.0,False,Aston Martin,0 days 02:09:23.139000,2023-11-26 14:10:24.264,1,9.0,False,,False,True
393,0 days 02:12:21.870000,ALO,14,0 days 00:01:28.554000,46.0,3.0,,,0 days 00:00:17.819000,0 days 00:00:38.160000,0 days 00:00:32.575000,0 days 02:11:11.064000,0 days 02:11:49.224000,0 days 02:12:21.799000,295.0,301.0,213.0,326.0,False,HARD,11.0,False,Aston Martin,0 days 02:10:53.316000,2023-11-26 14:11:54.441,1,8.0,False,,False,True
394,0 days 02:13:50.495000,ALO,14,0 days 00:01:28.625000,47.0,3.0,,,0 days 00:00:17.676000,0 days 00:00:38.401000,0 days 00:00:32.548000,0 days 02:12:39.475000,0 days 02:13:17.876000,0 days 02:13:50.424000,290.0,294.0,214.0,300.0,False,HARD,12.0,False,Aston Martin,0 days 02:12:21.870000,2023-11-26 14:13:22.995,1,8.0,False,,False,True
395,0 days 02:15:19.087000,ALO,14,0 days 00:01:28.592000,48.0,3.0,,,0 days 00:00:17.778000,0 days 00:00:38.250000,0 days 00:00:32.564000,0 days 02:14:08.202000,0 days 02:14:46.452000,0 days 02:15:19.016000,,298.0,213.0,301.0,False,HARD,13.0,False,Aston Martin,0 days 02:13:50.495000,2023-11-26 14:14:51.620,1,8.0,False,,False,True
396,0 days 02:16:47.587000,ALO,14,0 days 00:01:28.500000,49.0,3.0,,,0 days 00:00:17.736000,0 days 00:00:38.330000,0 days 00:00:32.434000,0 days 02:15:36.752000,0 days 02:16:15.082000,0 days 02:16:47.516000,291.0,293.0,213.0,298.0,False,HARD,14.0,False,Aston Martin,0 days 02:15:19.087000,2023-11-26 14:16:20.212,1,8.0,False,,False,True
397,0 days 02:18:16.206000,ALO,14,0 days 00:01:28.619000,50.0,3.0,,,0 days 00:00:17.706000,0 days 00:00:38.272000,0 days 00:00:32.641000,0 days 02:17:05.222000,0 days 02:17:43.494000,0 days 02:18:16.135000,289.0,291.0,211.0,298.0,False,HARD,15.0,False,Aston Martin,0 days 02:16:47.587000,2023-11-26 14:17:48.712,1,8.0,False,,False,True
398,0 days 02:19:44.697000,ALO,14,0 days 00:01:28.491000,51.0,3.0,,,0 days 00:00:17.822000,0 days 00:00:38.140000,0 days 00:00:32.529000,0 days 02:18:33.957000,0 days 02:19:12.097000,0 days 02:19:44.626000,290.0,300.0,213.0,305.0,False,HARD,16.0,False,Aston Martin,0 days 02:18:16.206000,2023-11-26 14:19:17.331,1,8.0,False,,False,True
399,0 days 02:21:13.301000,ALO,14,0 days 00:01:28.604000,52.0,3.0,,,0 days 00:00:17.683000,0 days 00:00:38.230000,0 days 00:00:32.691000,0 days 02:20:02.309000,0 days 02:20:40.539000,0 days 02:21:13.230000,289.0,299.0,213.0,302.0,False,HARD,17.0,False,Aston Martin,0 days 02:19:44.697000,2023-11-26 14:20:45.822,1,8.0,False,,False,True
400,0 days 02:22:42.015000,ALO,14,0 days 00:01:28.714000,53.0,3.0,,,0 days 00:00:17.687000,0 days 00:00:38.277000,0 days 00:00:32.750000,0 days 02:21:30.917000,0 days 02:22:09.194000,0 days 02:22:41.944000,292.0,299.0,214.0,303.0,False,HARD,18.0,False,Aston Martin,0 days 02:21:13.301000,2023-11-26 14:22:14.426,1,8.0,False,,False,True
401,0 days 02:24:11.189000,ALO,14,0 days 00:01:29.174000,54.0,3.0,,,0 days 00:00:17.742000,0 days 00:00:38.460000,0 days 00:00:32.972000,0 days 02:22:59.686000,0 days 02:23:38.146000,0 days 02:24:11.118000,293.0,301.0,211.0,304.0,False,HARD,19.0,False,Aston Martin,0 days 02:22:42.015000,2023-11-26 14:23:43.140,1,8.0,False,,False,True
402,0 days 02:25:40.141000,ALO,14,0 days 00:01:28.952000,55.0,3.0,,,0 days 00:00:17.765000,0 days 00:00:38.100000,0 days 00:00:33.087000,0 days 02:24:28.883000,0 days 02:25:06.983000,0 days 02:25:40.070000,294.0,306.0,211.0,323.0,False,HARD,20.0,False,Aston Martin,0 days 02:24:11.189000,2023-11-26 14:25:12.314,1,8.0,False,,False,True
403,0 days 02:27:09.249000,ALO,14,0 days 00:01:29.108000,56.0,3.0,,,0 days 00:00:17.772000,0 days 00:00:38.266000,0 days 00:00:33.070000,0 days 02:25:57.842000,0 days 02:26:36.108000,0 days 02:27:09.178000,,324.0,213.0,330.0,False,HARD,21.0,False,Aston Martin,0 days 02:25:40.141000,2023-11-26 14:26:41.266,1,7.0,False,,False,True
404,0 days 02:28:38.287000,ALO,14,0 days 00:01:29.038000,57.0,3.0,,,0 days 00:00:17.786000,0 days 00:00:38.508000,0 days 00:00:32.744000,0 days 02:27:26.964000,0 days 02:28:05.472000,0 days 02:28:38.216000,291.0,289.0,212.0,296.0,False,HARD,22.0,False,Aston Martin,0 days 02:27:09.249000,2023-11-26 14:28:10.374,1,7.0,False,,False,True
405,0 days 02:30:06.993000,ALO,14,0 days 00:01:28.706000,58.0,3.0,,,0 days 00:00:17.845000,0 days 00:00:38.229000,0 days 00:00:32.632000,0 days 02:28:56.061000,0 days 02:29:34.290000,0 days 02:30:06.922000,,298.0,210.0,300.0,False,HARD,23.0,False,Aston Martin,0 days 02:28:38.287000,2023-11-26 14:29:39.412,1,7.0,False,,False,True
406,0 days 01:04:00.292000,TSU,22,0 days 00:01:35.435000,1.0,1.0,,,,0 days 00:00:39.136000,0 days 00:00:33.981000,,0 days 01:03:26.394000,0 days 01:04:00.721000,285.0,291.0,213.0,312.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,6.0,False,,False,False
407,0 days 01:05:31.966000,TSU,22,0 days 00:01:31.674000,2.0,1.0,,,0 days 00:00:18.483000,0 days 00:00:39.053000,0 days 00:00:34.138000,0 days 01:04:18.755000,0 days 01:04:57.808000,0 days 01:05:31.946000,284.0,297.0,212.0,299.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:04:00.292000,2023-11-26 13:05:01.417,1,6.0,False,,False,True
408,0 days 01:07:02.640000,TSU,22,0 days 00:01:30.674000,3.0,1.0,,,0 days 00:00:18.382000,0 days 00:00:38.304000,0 days 00:00:33.988000,0 days 01:05:50.328000,0 days 01:06:28.632000,0 days 01:07:02.620000,,306.0,209.0,304.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 01:05:31.966000,2023-11-26 13:06:33.091,1,6.0,False,,False,True
409,0 days 01:08:33.397000,TSU,22,0 days 00:01:30.757000,4.0,1.0,,,0 days 00:00:18.447000,0 days 00:00:38.394000,0 days 00:00:33.916000,0 days 01:07:21.067000,0 days 01:07:59.461000,0 days 01:08:33.377000,283.0,306.0,210.0,306.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:07:02.640000,2023-11-26 13:08:03.765,1,6.0,False,,False,True
410,0 days 01:10:04.082000,TSU,22,0 days 00:01:30.685000,5.0,1.0,,,0 days 00:00:18.312000,0 days 00:00:38.533000,0 days 00:00:33.840000,0 days 01:08:51.689000,0 days 01:09:30.222000,0 days 01:10:04.062000,287.0,302.0,209.0,309.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:08:33.397000,2023-11-26 13:09:34.522,1,6.0,False,,False,True
411,0 days 01:11:34.868000,TSU,22,0 days 00:01:30.786000,6.0,1.0,,,0 days 00:00:18.449000,0 days 00:00:38.216000,0 days 00:00:34.121000,0 days 01:10:22.511000,0 days 01:11:00.727000,0 days 01:11:34.848000,284.0,306.0,211.0,315.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:10:04.082000,2023-11-26 13:11:05.207,1,6.0,False,,False,True
412,0 days 01:13:05.694000,TSU,22,0 days 00:01:30.826000,7.0,1.0,,,0 days 00:00:18.400000,0 days 00:00:38.536000,0 days 00:00:33.890000,0 days 01:11:53.248000,0 days 01:12:31.784000,0 days 01:13:05.674000,285.0,297.0,209.0,316.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 01:11:34.868000,2023-11-26 13:12:35.993,1,6.0,False,,False,True
